Date, PE , PB , VNINDEX 
1/16/2025,13.0751,1.6376,1242.36
1/17/2025,13.3288,1.6467,1249.11
1/20/2025,13.326,1.6478,1249.55
1/21/2025,13.5299,1.644,1246.09
1/22/2025,13.2889,1.7534,1242.53
1/23/2025,13.4098,1.7674,1259.63
1/24/2025,13.3038,1.7696,1265.05
2/3/2025,12.4077,1.6081,1253.03
2/4/2025,12.5175,1.6258,1264.68
2/5/2025,12.5769,1.6313,1269.61
2/6/2025,12.5917,1.6337,1271.48
2/7/2025,12.6285,1.6382,1275.20
2/10/2025,12.5103,1.6229,1263.26
2/11/2025,12.5695,1.6306,1268.45
2/12/2025,12.5542,1.6286,1266.91
2/13/2025,12.5882,1.6329,1270.35
2/14/2025,12.645,1.6403,1276.08
2/17/2025,12.6117,1.636,1272.72
2/18/2025,12.6655,1.6429,1278.14
2/19/2025,12.7686,1.6563,1288.56
2/20/2025,12.8125,1.6619,1292.98
2/21/2025,12.8501,1.6668,1296.75
2/24/2025,12.9275,1.6768,1304.56
2/25/2025,12.9136,1.675,1303.16
2/26/2025,12.9121,1.6748,1302.96
2/27/2025,12.9608,1.6811,1307.80
2/28/2025,12.9368,1.6779,1305.36
3/3/2025,12.9764,1.683,1309.37
3/4/2025,13.0154,1.688,1311.91
3/5/2025,12.9441,1.6787,1304.71
3/6/2025,13.0799,1.6971,1318.22
3/7/2025,13.1576,1.7072,1326.05
3/10/2025,13.1997,1.7126,1330.28
3/11/2025,13.2221,1.7155,1332.54
3/12/2025,13.2405,1.7178,1334.41
3/13/2025,13.1596,1.7073,1326.27
3/14/2025,13.1586,1.7072,1326.15
3/17/2025,13.2581,1.7201,1336.26
3/18/2025,13.2053,1.7133,1330.97
3/19/2025,13.143,1.7051,1324.63
3/20/2025,13.1358,1.7042,1323.93
3/21/2025,13.1181,1.702,1321.88
3/24/2025,13.2017,1.7128,1330.32
3/25/2025,13.218,1.7149,1331.92
3/26/2025,13.1599,1.7074,1326.09
3/27/2025,13.1375,1.7044,1323.81
3/28/2025,13.0672,1.6961,1317.46
3/31/2025,12.9478,1.6845,1306.86
4/1/2025,13.0547,1.698,1317.33
